signup_month,last_active,close_month,reason_code,tenure_months,channel,region,age_band,promo,first_account_tier,last_account_tier,max_fee,total_revenue,churned
2022-04,2024-12,,,33,Comparison Site,North,25-34,False,Classic,Classic,0,0,False
2022-04,2022-05,,Unknown,2,Branch,North,18-24,True,Gold,Gold,0,0,True
2022-04,2024-12,,,33,Outbound,North,65+,False,Gold,Gold,18,594,False
2022-04,2023-03,,Unknown,12,Branch,Midlands,35-44,True,Classic,Classic,0,0,True
2022-04,2023-04,2023-05,Unknown,13,Branch,Midlands,45-54,True,Silver,Silver,11,77,True
2022-04,2022-08,2022-09,Unknown,5,Comparison Site,London,25-34,True,Silver,Silver,0,0,True
2022-04,2022-06,2022-07,Unknown,3,Comparison Site,North,45-54,True,Classic,Classic,0,0,True
2022-04,2022-10,2022-11,Unknown,7,Comparison Site,London,25-34,True,Silver,Gold,18,18,True
2022-04,2023-01,,Unknown,10,Outbound,Scotland,45-54,True,Silver,Silver,11,44,True
2022-04,2022-06,,Unknown,3,Branch,South East,45-54,False,Silver,Silver,11,33,True
2022-04,2024-12,,,33,Branch,North,35-44,False,Gold,Gold,18,594,False
2022-04,2022-12,2023-01,Unknown,9,Comparison Site,North,65+,False,Classic,Classic,0,0,True
2022-04,2023-12,2024-01,Unknown,21,Online,South East,35-44,False,Silver,Silver,11,231,True
2022-04,2024-12,,,33,Online,Wales & NI,45-54,True,Silver,Platinum,28,588,False
2022-04,2022-04,2022-05,Unknown,1,Outbound,Scotland,45-54,True,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Online,Scotland,25-34,False,Gold,Silver,28,553,False
2022-04,2024-12,,,33,Online,South East,18-24,True,Platinum,Platinum,28,756,False
2022-04,2023-10,2023-11,Unknown,19,Online,North,18-24,False,Classic,Classic,0,0,True
2022-04,2024-06,,Unknown,27,Comparison Site,North,25-34,True,Silver,Silver,11,231,True
2022-04,2022-07,2022-08,Unknown,4,Branch,North,55-64,True,Classic,Classic,0,0,True
2022-04,2022-08,2022-09,Unknown,5,Online,Midlands,35-44,True,Platinum,Gold,0,0,True
2022-04,2023-04,,Unknown,13,Comparison Site,London,25-34,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Comparison Site,Wales & NI,18-24,False,Silver,Classic,11,220,False
2022-04,2022-05,,Unknown,2,Comparison Site,South East,65+,False,Classic,Classic,0,0,True
2022-04,2022-05,,Unknown,2,Online,London,25-34,True,Classic,Classic,0,0,True
2022-04,2022-06,2022-07,Unknown,3,Outbound,London,65+,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Broker/IFA,Scotland,25-34,False,Gold,Gold,28,764,False
2022-04,2023-04,,Unknown,13,Comparison Site,Wales & NI,18-24,True,Classic,Classic,0,0,True
2022-04,2023-01,2023-02,Unknown,10,Outbound,North,25-34,True,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Comparison Site,London,65+,True,Silver,Platinum,28,746,False
2022-04,2024-12,,,33,Broker/IFA,North,65+,True,Gold,Gold,28,706,False
2022-04,2024-12,,,33,Branch,North,55-64,False,Gold,Gold,18,594,False
2022-04,2022-10,,Unknown,7,Online,Wales & NI,25-34,True,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Branch,North,45-54,False,Platinum,Platinum,28,924,False
2022-04,2024-12,,,33,Outbound,Scotland,45-54,True,Silver,Silver,11,297,False
2022-04,2022-08,,Unknown,5,Online,Midlands,25-34,True,Silver,Silver,0,0,True
2022-04,2022-08,2022-09,Unknown,5,Comparison Site,Midlands,45-54,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Branch,North,45-54,False,Gold,Platinum,28,884,False
2022-04,2024-12,,,33,Referral,South East,35-44,True,Classic,Platinum,28,628,False
2022-04,2024-12,,,33,Referral,Midlands,25-34,False,Platinum,Platinum,28,924,False
2022-04,2024-12,,,33,Branch,Wales & NI,25-34,False,Gold,Platinum,28,754,False
2022-04,2024-05,2024-06,Unknown,26,Referral,London,45-54,False,Gold,Gold,18,468,True
2022-04,2024-12,,,33,Broker/IFA,South East,65+,False,Gold,Platinum,28,696,False
2022-04,2022-05,2022-06,Unknown,2,Referral,South East,18-24,False,Gold,Gold,18,36,True
2022-04,2023-01,2023-02,Unknown,10,Referral,South East,35-44,False,Platinum,Gold,28,250,True
2022-04,2023-02,,Unknown,11,Referral,Wales & NI,18-24,False,Silver,Classic,11,88,True
2022-04,2024-12,,,33,Online,London,25-34,False,Platinum,Platinum,28,794,False
2022-04,2022-04,2022-05,Unknown,1,Branch,South East,35-44,False,Gold,Gold,18,18,True
2022-04,2022-11,2022-12,Unknown,8,Branch,London,55-64,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Online,North,55-64,False,Platinum,Gold,28,614,False
2022-04,2024-05,2024-06,Unknown,26,Online,South East,25-34,False,Classic,Silver,11,165,True
2022-04,2023-09,2023-10,Unknown,18,Outbound,Scotland,45-54,True,Silver,Silver,11,132,True
2022-04,2022-04,,Unknown,1,Comparison Site,South East,35-44,False,Silver,Silver,11,11,True
2022-04,2024-08,2024-09,Unknown,29,Branch,Wales & NI,25-34,False,Classic,Gold,18,113,True
2022-04,2024-12,,,33,Referral,South East,18-24,False,Gold,Gold,18,594,False
2022-04,2024-12,,,33,Referral,Scotland,25-34,False,Gold,Gold,18,594,False
2022-04,2024-07,2024-08,Unknown,28,Comparison Site,London,35-44,True,Silver,Silver,18,277,True
2022-04,2024-06,2024-07,Unknown,27,Branch,Midlands,35-44,True,Gold,Gold,18,301,True
2022-04,2024-12,,,33,Branch,Scotland,25-34,False,Gold,Gold,18,594,False
2022-04,2024-04,2024-05,Unknown,25,Online,South East,35-44,False,Silver,Silver,18,331,True
2022-04,2024-07,2024-08,Unknown,28,Online,North,65+,False,Gold,Classic,28,564,True
2022-04,2023-09,,Unknown,18,Outbound,London,25-34,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Referral,South East,18-24,False,Silver,Silver,18,482,False
2022-04,2023-12,2024-01,Unknown,21,Outbound,North,55-64,True,Silver,Silver,11,165,True
2022-04,2024-12,,,33,Outbound,North,65+,True,Classic,Platinum,28,407,False
2022-04,2024-12,,,33,Branch,Scotland,35-44,False,Silver,Silver,11,198,False
2022-04,2024-01,2024-02,Unknown,22,Online,London,35-44,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Broker/IFA,South East,35-44,False,Gold,Gold,28,664,False
2022-04,2023-07,,Unknown,16,Referral,London,45-54,False,Gold,Gold,18,288,True
2022-04,2022-05,2022-06,Unknown,2,Comparison Site,Wales & NI,45-54,False,Silver,Silver,11,22,True
2022-04,2024-12,,,33,Online,Midlands,25-34,True,Gold,Classic,18,286,False
2022-04,2024-12,,,33,Online,London,45-54,False,Silver,Classic,11,242,False
2022-04,2023-02,,Unknown,11,Broker/IFA,North,35-44,False,Platinum,Platinum,28,308,True
2022-04,2022-11,2022-12,Unknown,8,Branch,London,18-24,False,Silver,Silver,11,88,True
2022-04,2024-08,2024-09,Unknown,29,Online,South East,45-54,False,Silver,Gold,18,389,True
2022-04,2022-06,2022-07,Unknown,3,Comparison Site,South East,55-64,True,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Outbound,South East,35-44,False,Silver,Platinum,28,735,False
2022-04,2022-04,2022-05,Unknown,1,Comparison Site,Wales & NI,45-54,True,Classic,Classic,0,0,True
2022-04,2023-11,2023-12,Unknown,20,Comparison Site,London,45-54,True,Silver,Classic,11,88,True
2022-04,2023-06,2023-07,Unknown,15,Online,Wales & NI,55-64,True,Classic,Silver,11,22,True
2022-04,2024-12,,,33,Comparison Site,North,35-44,True,Silver,Gold,28,616,False
2022-04,2022-08,,Unknown,5,Online,North,55-64,False,Classic,Classic,0,0,True
2022-04,2024-01,,Unknown,22,Comparison Site,Midlands,18-24,True,Classic,Classic,0,0,True
2022-04,2022-04,2022-05,Unknown,1,Outbound,London,25-34,False,Platinum,Platinum,28,28,True
2022-04,2022-07,,Unknown,4,Outbound,South East,35-44,False,Silver,Silver,11,44,True
2022-04,2023-01,2023-02,Unknown,10,Branch,London,25-34,False,Classic,Classic,0,0,True
2022-04,2022-04,2022-05,Unknown,1,Comparison Site,London,25-34,True,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Online,Midlands,25-34,False,Gold,Platinum,28,794,False
2022-04,2024-12,,,33,Referral,Midlands,18-24,True,Platinum,Platinum,28,756,False
2022-04,2022-06,2022-07,Unknown,3,Comparison Site,Midlands,35-44,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Broker/IFA,Wales & NI,45-54,False,Gold,Platinum,28,604,False
2022-04,2022-04,2022-05,Unknown,1,Comparison Site,Midlands,25-34,True,Silver,Silver,0,0,True
2022-04,2023-04,2023-05,Unknown,13,Comparison Site,North,35-44,False,Silver,Silver,18,171,True
2022-04,2022-10,2022-11,Unknown,7,Outbound,South East,55-64,True,Silver,Silver,11,11,True
2022-04,2024-12,,,33,Online,Scotland,45-54,False,Classic,Classic,0,0,False
2022-04,2022-06,2022-07,Unknown,3,Comparison Site,South East,45-54,True,Classic,Classic,0,0,True
2022-04,2023-05,2023-06,Unknown,14,Referral,North,25-34,False,Silver,Classic,11,132,True
2022-04,2022-05,,Unknown,2,Comparison Site,London,25-34,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Outbound,North,55-64,False,Gold,Silver,18,538,False
2022-04,2024-12,,,33,Branch,South East,18-24,False,Platinum,Silver,28,636,False
2022-04,2022-04,,Unknown,1,Branch,London,25-34,False,Classic,Classic,0,0,True
2022-04,2023-09,2023-10,Unknown,18,Broker/IFA,Midlands,35-44,False,Gold,Gold,18,324,True
2022-04,2022-05,,Unknown,2,Comparison Site,London,65+,False,Classic,Classic,0,0,True
2022-04,2022-10,2022-11,Unknown,7,Comparison Site,Scotland,25-34,True,Silver,Silver,11,11,True
2022-04,2024-12,,,33,Referral,London,45-54,False,Gold,Platinum,28,784,False
2022-04,2024-10,2024-11,Unknown,31,Outbound,Midlands,35-44,True,Silver,Classic,11,264,True
2022-04,2022-10,,Unknown,7,Comparison Site,London,45-54,True,Silver,Silver,11,11,True
2022-04,2023-07,2023-08,Unknown,16,Online,Scotland,35-44,True,Silver,Gold,18,180,True
2022-04,2022-06,2022-07,Unknown,3,Outbound,South East,65+,False,Classic,Classic,0,0,True
2022-04,2023-02,,Unknown,11,Comparison Site,South East,55-64,True,Classic,Classic,0,0,True
2022-04,2024-08,2024-09,Unknown,29,Branch,Midlands,55-64,False,Platinum,Gold,28,582,True
2022-04,2024-12,,,33,Referral,North,55-64,False,Silver,Silver,18,370,False
2022-04,2022-12,,Unknown,9,Online,South East,65+,True,Silver,Silver,11,33,True
2022-04,2023-03,2023-04,Unknown,12,Comparison Site,Scotland,45-54,False,Classic,Classic,0,0,True
2022-04,2024-12,,,33,Outbound,South East,45-54,True,Silver,Classic,11,209,False
2022-04,2024-12,,,33,Broker/IFA,London,35-44,False,Silver,Platinum,28,564,False
2022-04,2023-03,2023-04,Unknown,12,Comparison Site,Midlands,55-64,True,Classic,Silver,11,66,True
2022-04,2023-04,2023-05,Unknown,13,Comparison Site,South East,55-64,False,Silver,Gold,18,220,True
2022-04,2022-04,2022-05,Unknown,1,Comparison Site,North,18-24,True,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Broker/IFA,North,25-34,False,Gold,Gold,28,776,False
2022-05,2022-05,,Unknown,1,Online,South East,25-34,False,Classic,Classic,0,0,True
2022-05,2022-07,2022-08,Unknown,3,Outbound,London,25-34,False,Classic,Classic,0,0,True
2022-05,2022-08,,Unknown,4,Outbound,Scotland,55-64,False,Classic,Classic,0,0,True
2022-05,2022-06,,Unknown,2,Outbound,Scotland,18-24,True,Classic,Classic,0,0,True
2022-05,2024-07,2024-08,Unknown,27,Branch,London,45-54,False,Classic,Silver,11,55,True
2022-05,2024-12,,,32,Comparison Site,Midlands,65+,False,Silver,Silver,11,352,False
2022-05,2022-07,,Unknown,3,Comparison Site,South East,65+,True,Silver,Silver,0,0,True
2022-05,2024-01,,Unknown,21,Outbound,London,55-64,False,Silver,Silver,11,231,True
2022-05,2024-05,2024-06,Unknown,25,Comparison Site,North,45-54,False,Silver,Silver,11,253,True
2022-05,2024-12,,,32,Branch,South East,35-44,True,Silver,Gold,18,321,False
2022-05,2022-08,2022-09,Unknown,4,Outbound,Midlands,35-44,False,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Branch,North,45-54,True,Gold,Silver,18,398,False
2022-05,2022-11,,Unknown,7,Comparison Site,South East,25-34,True,Silver,Silver,11,11,True
2022-05,2024-05,,Unknown,25,Referral,North,25-34,False,Classic,Classic,0,0,True
2022-05,2023-01,2023-02,Unknown,9,Referral,London,18-24,False,Gold,Classic,18,58,True
2022-05,2023-09,,Unknown,17,Referral,North,55-64,False,Silver,Classic,11,121,True
2022-05,2022-11,2022-12,Unknown,7,Branch,Scotland,35-44,True,Silver,Silver,11,11,True
2022-05,2024-12,,,32,Referral,North,45-54,False,Silver,Silver,18,366,False
2022-05,2024-05,2024-06,Unknown,25,Online,South East,65+,True,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Referral,Midlands,25-34,False,Gold,Platinum,28,657,False
2022-05,2023-12,,Unknown,20,Comparison Site,South East,25-34,False,Gold,Gold,18,360,True
2022-05,2023-06,2023-07,Unknown,14,Broker/IFA,Scotland,18-24,False,Platinum,Gold,28,352,True
2022-05,2024-12,,,32,Referral,Midlands,25-34,False,Silver,Gold,28,708,False
2022-05,2024-12,,,32,Referral,Wales & NI,35-44,False,Platinum,Platinum,28,896,False
2022-05,2022-12,2023-01,Unknown,8,Comparison Site,South East,18-24,False,Silver,Silver,11,88,True
2022-05,2023-02,,Unknown,10,Referral,North,55-64,False,Gold,Gold,18,180,True
2022-05,2023-07,2023-08,Unknown,15,Comparison Site,South East,25-34,True,Silver,Silver,11,99,True
2022-05,2024-12,,,32,Broker/IFA,South East,65+,False,Silver,Gold,18,506,False
2022-05,2023-12,,Unknown,20,Online,London,18-24,True,Classic,Silver,11,132,True
2022-05,2024-12,,,32,Referral,Midlands,25-34,False,Silver,Gold,18,408,False
2022-05,2022-10,2022-11,Unknown,6,Comparison Site,London,18-24,True,Silver,Silver,0,0,True
2022-05,2022-07,,Unknown,3,Broker/IFA,South East,45-54,False,Gold,Gold,18,54,True
2022-05,2024-01,2024-02,Unknown,21,Online,North,25-34,False,Silver,Classic,11,33,True
2022-05,2024-12,,,32,Comparison Site,South East,45-54,True,Classic,Platinum,28,371,False
2022-05,2024-12,,,32,Comparison Site,Midlands,35-44,True,Silver,Gold,18,461,False
2022-05,2022-06,2022-07,Unknown,2,Comparison Site,Scotland,25-34,True,Classic,Classic,0,0,True
2022-05,2024-04,,Unknown,24,Outbound,Scotland,25-34,False,Gold,Gold,18,432,True
2022-05,2024-12,,,32,Branch,London,25-34,False,Silver,Platinum,28,549,False
2022-05,2023-07,2023-08,Unknown,15,Comparison Site,London,18-24,False,Classic,Silver,11,77,True
2022-05,2022-07,,Unknown,3,Comparison Site,Midlands,45-54,True,Gold,Gold,0,0,True
2022-05,2023-10,,Unknown,18,Outbound,South East,35-44,False,Classic,Silver,11,55,True
2022-05,2022-11,2022-12,Unknown,7,Comparison Site,London,35-44,True,Silver,Silver,11,11,True
2022-05,2024-12,,,32,Outbound,North,55-64,True,Platinum,Gold,28,528,False
2022-05,2024-02,2024-03,Unknown,22,Branch,London,18-24,False,Gold,Gold,18,396,True
2022-05,2024-12,,,32,Outbound,North,35-44,True,Classic,Gold,18,293,False
2022-05,2024-12,,,32,Online,Wales & NI,35-44,False,Silver,Gold,18,562,False
2022-05,2024-12,,,32,Broker/IFA,North,45-54,False,Platinum,Platinum,28,886,False
2022-05,2023-02,2023-03,Unknown,10,Outbound,North,45-54,False,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Broker/IFA,South East,25-34,False,Platinum,Platinum,28,716,False
2022-05,2024-12,,,32,Outbound,Midlands,25-34,True,Classic,Silver,11,66,False
2022-05,2024-12,,,32,Broker/IFA,Wales & NI,35-44,False,Platinum,Platinum,28,896,False
2022-05,2022-09,2022-10,Unknown,5,Online,South East,18-24,False,Classic,Classic,0,0,True
2022-05,2022-10,,Unknown,6,Branch,South East,35-44,False,Silver,Silver,11,55,True
2022-05,2024-12,,,32,Branch,London,45-54,False,Silver,Gold,18,380,False
2022-05,2024-12,,,32,Broker/IFA,London,18-24,False,Gold,Gold,18,576,False
2022-05,2022-06,2022-07,Unknown,2,Branch,London,35-44,False,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Comparison Site,North,25-34,False,Silver,Platinum,28,577,False
2022-05,2024-12,,,32,Branch,London,18-24,False,Silver,Silver,11,352,False
2022-05,2024-09,,Unknown,29,Comparison Site,Scotland,35-44,False,Gold,Silver,18,340,True
2022-05,2023-05,2023-06,Unknown,13,Online,South East,18-24,True,Silver,Silver,11,77,True
2022-05,2024-12,,,32,Broker/IFA,North,35-44,False,Gold,Silver,18,267,False
2022-05,2024-10,2024-11,Unknown,30,Comparison Site,London,25-34,True,Silver,Gold,18,432,True
2022-05,2024-12,,,32,Branch,Midlands,35-44,False,Silver,Silver,11,352,False
2022-05,2024-12,,,32,Branch,South East,18-24,False,Gold,Platinum,28,726,False
2022-05,2023-12,2024-01,Unknown,20,Branch,Scotland,35-44,False,Classic,Classic,0,0,True
2022-05,2023-01,,Unknown,9,Comparison Site,London,65+,False,Silver,Classic,11,33,True
2022-05,2024-12,,,32,Branch,South East,55-64,True,Gold,Gold,28,488,False
2022-05,2022-07,2022-08,Unknown,3,Online,Wales & NI,18-24,False,Classic,Classic,0,0,True
2022-05,2024-12,2025-01,Unknown,32,Outbound,London,25-34,False,Gold,Silver,18,506,True
2022-05,2024-10,,Unknown,30,Comparison Site,Wales & NI,35-44,True,Classic,Classic,0,0,True
2022-05,2023-09,2023-10,Unknown,17,Online,North,45-54,True,Gold,Gold,18,198,True
2022-05,2023-01,2023-02,Unknown,9,Broker/IFA,Midlands,65+,False,Gold,Gold,18,148,True
2022-05,2022-11,2022-12,Unknown,7,Online,London,55-64,False,Silver,Silver,11,77,True
2022-05,2024-12,,,32,Referral,Wales & NI,25-34,False,Silver,Gold,18,452,False
2022-05,2024-12,,,32,Referral,South East,45-54,False,Platinum,Gold,28,776,False
2022-05,2022-12,,Unknown,8,Comparison Site,Midlands,55-64,False,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Referral,Scotland,55-64,False,Silver,Platinum,28,554,False
2022-05,2024-01,2024-02,Unknown,21,Comparison Site,Midlands,45-54,True,Silver,Gold,18,270,True
2022-05,2022-11,,Unknown,7,Online,Wales & NI,35-44,True,Classic,Classic,0,0,True
2022-05,2024-05,2024-06,Unknown,25,Online,London,55-64,False,Silver,Silver,11,209,True
2022-05,2024-12,,,32,Branch,Midlands,25-34,False,Gold,Platinum,28,846,False
2022-05,2024-11,2024-12,Unknown,31,Broker/IFA,North,45-54,True,Gold,Platinum,28,490,True
2022-05,2022-08,,Unknown,4,Comparison Site,South East,55-64,True,Classic,Classic,0,0,True
2022-05,2024-02,,Unknown,22,Broker/IFA,London,25-34,False,Silver,Gold,18,347,True
2022-05,2022-11,2022-12,Unknown,7,Online,South East,25-34,False,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Online,London,25-34,True,Gold,Silver,18,377,False
2022-05,2024-12,,,32,Broker/IFA,North,35-44,True,Gold,Gold,18,377,False
2022-05,2024-08,2024-09,Unknown,28,Online,London,18-24,False,Silver,Platinum,28,482,True
2022-05,2022-05,,Unknown,1,Comparison Site,South East,35-44,False,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Online,London,65+,True,Classic,Gold,18,443,False
2022-05,2024-12,,,32,Online,Wales & NI,45-54,True,Silver,Silver,11,198,False
2022-05,2022-07,2022-08,Unknown,3,Comparison Site,Scotland,25-34,True,Gold,Gold,0,0,True
2022-05,2022-06,2022-07,Unknown,2,Comparison Site,Midlands,45-54,True,Classic,Classic,0,0,True
2022-05,2023-09,,Unknown,17,Branch,Scotland,35-44,True,Platinum,Gold,28,228,True
2022-05,2024-12,,,32,Outbound,London,18-24,True,Gold,Gold,18,468,False
2022-05,2024-12,,,32,Comparison Site,London,35-44,False,Classic,Silver,18,314,False
2022-05,2022-05,2022-06,Unknown,1,Comparison Site,North,55-64,True,Classic,Classic,0,0,True
2022-05,2022-07,2022-08,Unknown,3,Online,Scotland,18-24,False,Classic,Classic,0,0,True
2022-05,2024-12,,,32,Referral,North,55-64,False,Gold,Gold,18,576,False
2022-05,2024-12,,,32,Outbound,London,35-44,True,Silver,Classic,11,22,False
2022-05,2024-12,,,32,Branch,North,45-54,False,Gold,Platinum,28,676,False
2022-05,2023-05,2023-06,Unknown,13,Comparison Site,London,25-34,True,Classic,Classic,0,0,True
2022-05,2022-06,2022-07,Unknown,2,Comparison Site,London,25-34,True,Classic,Classic,0,0,True
2022-05,2023-11,,Unknown,19,Online,South East,25-34,True,Platinum,Platinum,28,364,True
2022-05,2024-12,,,32,Branch,Midlands,25-34,False,Silver,Gold,18,548,False
2022-05,2023-01,2023-02,Unknown,9,Comparison Site,London,55-64,True,Silver,Silver,11,33,True
2022-05,2023-01,2023-02,Unknown,9,Online,North,25-34,False,Classic,Classic,0,0,True
2022-05,2022-11,,Unknown,7,Comparison Site,North,45-54,True,Silver,Silver,11,11,True
2022-05,2024-12,,,32,Broker/IFA,South East,25-34,False,Gold,Gold,28,596,False
2022-05,2022-10,,Unknown,6,Broker/IFA,Midlands,45-54,False,Gold,Silver,18,94,True
2022-05,2022-05,2022-06,Unknown,1,Comparison Site,Wales & NI,35-44,True,Silver,Silver,0,0,True
2022-05,2024-12,,,32,Online,London,25-34,False,Gold,Gold,28,826,False
2022-05,2022-08,2022-09,Unknown,4,Comparison Site,London,18-24,True,Silver,Silver,0,0,True
2022-05,2024-12,,,32,Online,South East,45-54,False,Silver,Silver,18,513,False
2022-05,2023-02,,Unknown,10,Comparison Site,North,35-44,True,Silver,Silver,11,44,True
2022-05,2022-10,2022-11,Unknown,6,Comparison Site,North,25-34,True,Silver,Silver,0,0,True
2022-05,2022-12,,Unknown,8,Online,Wales & NI,35-44,True,Classic,Classic,0,0,True
2022-05,2023-01,2023-02,Unknown,9,Online,London,55-64,False,Classic,Silver,11,77,True
2022-05,2024-12,,,32,Branch,North,18-24,False,Gold,Gold,18,562,False
2022-05,2022-10,2022-11,Unknown,6,Comparison Site,North,35-44,True,Classic,Classic,0,0,True
